test_case,n,N,alpha,algorithm,search_worst,search_average,usearch_worst,usearch_average,set_key_worst,set_key_average,delete_key_worst,delete_key_average,set_all_worst,set_all_average,delete_all_worst,delete_all_average
test_1_7.txt,128,160,0.8,Coalesced,4,1.46615,5,1.51823,79,15.6328,4,1.68229,7,2.08594,7,1.88281
test_1_7.txt,128,142,0.9,Chained,5,2.35677,5,1.90885,6,2.99219,6,3.38021,5,2.38281,6,3.21094
test_1_7.txt,128,142,0.9,Linear,43,2.61719,57,21.2604,56,19.2422,57,24.6667,37,2.96875,46,5.14844
test_1_7.txt,128,142,0.9,Cuckoo,2,1.46354,2,2,23,5.16927,2,1.49219,364,7.30469,2,1.49219
test_1_7.txt,128,142,0.9,Coalesced,5,1.60938,5,1.56771,102,20.3854,6,1.90104,11,2.33594,7,1.99219
test_1_7.txt,128,128,1,Chained,6,2.54427,6,2.03385,7,2.97135,7,3.46615,6,2.48438,5,3.26562
test_1_7.txt,128,128,1,Linear,115,7.72135,128,128,128,63.7083,253,135.857,124,8.64062,219,13.2422
test_1_7.txt,128,128,1,Cuckoo,2,1.36719,2,2,430,4.88281,2,1.36458,245,6,2,1.35156
test_1_7.txt,128,128,1,Coalesced,4,1.22135,4,1.10417,24,2.92708,4,1.35938,10,2.59375,5,1.39062
test_1_7.txt,128,85,1.5,Chained,6,2.71615,6,2.63542,7,3.48958,7,3.69792,6,2.67188,6,3.375
test_1_7.txt,128,85,1.5,Linear,28,2.40885,31,7.82812,31,7.125,31,11.0052,201,6.17188,24,4.14844
test_1_7.txt,128,85,1.5,Cuckoo,2,1.39583,2,2,11,3.78385,2,1.42708,366,8.77344,2,1.42969
test_1_7.txt,128,85,1.5,Coalesced,4,1.41146,5,1.38542,74,11.8203,5,1.86719,10,2.71094,7,1.875
test_1_7.txt,128,64,2,Chained,8,3.15885,8,3.01562,9,3.93229,9,4.13021,8,3.08594,7,3.5625
test_1_7.txt,128,64,2,Linear,115,7.72135,128,128,128,63.7083,253,135.857,160,12.2031,219,13.2422
test_1_7.txt,128,64,2,Cuckoo,2,1.36719,2,2,430,4.88281,2,1.36458,245,7.25781,2,1.35156
test_1_7.txt,128,64,2,Coalesced,4,1.20833,4,1.10417,24,2.91146,5,1.41406,15,3.07812,6,1.39062
test_1_7.txt,128,51,2.5,Chained,6,3.0625,6,3.4974,7,4.4375,7,4.18229,6,3.11719,7,3.625
test_1_7.txt,128,51,2.5,Linear,9,1.40365,11,2.83854,11,2.84375,11,4.53906,232,8.71875,9,2.88281
test_1_7.txt,128,51,2.5,Cuckoo,2,1.49479,2,2,23,6.78646,2,1.45312,185,6.53125,2,1.46875
test_1_7.txt,128,51,2.5,Coalesced,4,1.3776,4,1.20833,39,4.07812,5,1.55208,11,2.86719,5,1.60938
test_1_7.txt,128,42,3,Chained,8,3.40625,8,4.0599,9,5.03906,9,4.5,8,3.42188,8,3.78906
test_1_7.txt,128,42,3,Linear,13,1.92448,21,6.47917,21,6.36979,21,9.16667,194,6.83594,18,3.75781
test_1_7.txt,128,42,3,Cuckoo,2,1.4375,2,2,22,3.95052,2,1.49219,314,8.98438,2,1.5
test_1_7.txt,128,42,3,Coalesced,5,1.48177,5,1.32292,81,13.4427,6,1.73177,11,3.125,7,1.86719
test_1_7.txt,128,36,3.5,Chained,10,3.80729,10,4.41406,11,5.41927,11,4.89062,10,3.82812,9,3.9375
test_1_7.txt,128,36,3.5,Linear,47,3.16406,51,14.3281,51,15.0781,51,17.9974,189,10.125,44,5.5
test_1_7.txt,128,36,3.5,Cuckoo,2,1.52083,2,2,15,4.17708,2,1.50781,278,8.47656,2,1.5
test_1_7.txt,128,36,3.5,Coalesced,5,1.46615,5,1.44531,89,24.0703,6,1.73438,15,3.16406,7,1.89844
test_1_7.txt,128,32,4,Chained,10,4.08073,10,5.03385,11,5.9974,11,5.10938,10,4.04688,10,4.0625
test_1_7.txt,128,32,4,Linear,115,7.72135,128,128,128,63.7083,253,135.857,160,13.7188,219,13.2422
test_1_7.txt,128,32,4,Cuckoo,2,1.36719,2,2,430,4.88281,2,1.36458,245,8.10156,2,1.35156
test_1_7.txt,128,32,4,Coalesced,3,1.32292,3,1.16146,41,3.96615,4,1.64062,10,3.55469,5,1.63281
test_1_8.txt,256,2560,0.1,Chained,3,2.03255,3,1.10286,4,2.08594,4,3.04818,3,2.04297,4,3.02734
test_1_8.txt,256,2560,0.1,Linear,3,1.03646,4,1.125,4,1.10156,5,2.27344,2,1.04688,5,2.12891
test_1_8.txt,256,2560,0.1,Cuckoo,2,1.20052,2,2,6,3.18099,2,1.21354,4,3.08984,2,1.21094
test_1_8.txt,256,2560,0.1,Coalesced,3,1.03255,3,1.01172,12,1.19922,4,1.10677,4,1.10938,5,1.10938
test_1_8.txt,256,1280,0.2,Chained,4,2.09375,4,1.20443,5,2.20443,5,3.09766,4,2.10156,5,3.05469
test_1_8.txt,256,1280,0.2,Linear,4,1.11979,6,1.28125,6,1.26953,7,2.55469,3,1.11719,7,2.24219
test_1_8.txt,256,1280,0.2,Cuckoo,2,1.32031,2,2,8,3.34375,2,1.34766,8,3.1875,2,1.32422
test_1_8.txt,256,1280,0.2,Coalesced,3,1.09375,2,1.02474,25,1.72656,4,1.19141,4,1.18359,4,1.18359
test_1_8.txt,256,853,0.3,Chained,3,2.07292,3,1.30599,4,2.29036,4,3.09375,3,2.09375,4,3.04297
test_1_8.txt,256,853,0.3,Linear,3,1.09115,6,1.47917,8,1.48958,8,2.8112,3,1.12109,6,2.33984
test_1_8.txt,256,853,0.3,Cuckoo,2,1.41797,2,2,11,3.57031,2,1.41536,8,3.30859,2,1.44531
test_1_8.txt,256,853,0.3,Coalesced,4,1.25781,4,1.07292,54,2.59375,5,1.38932,5,1.45312,7,1.45312
test_1_8.txt,256,640,0.4,Chained,4,2.17708,4,1.42188,5,2.41016,5,3.16016,4,2.17969,5,3.08594
test_1_8.txt,256,640,0.4,Linear,6,1.29688,12,1.86979,9,1.76042,12,3.52083,5,1.27734,9,2.53125
test_1_8.txt,256,640,0.4,Cuckoo,2,1.47266,2,2,17,3.9375,2,1.46875,10,3.40234,2,1.46094
test_1_8.txt,256,640,0.4,Coalesced,3,1.20573,3,1.10026,56,3.6237,4,1.40234,4,1.43359,5,1.43359
test_1_8.txt,256,512,0.5,Chained,4,2.25521,4,1.50781,5,2.4375,5,3.28646,4,2.26172,5,3.10547
test_1_8.txt,256,512,0.5,Linear,9,1.51953,13,2.61068,12,2.42839,13,4.8138,8,1.52344,12,2.96875
test_1_8.txt,256,512,0.5,Cuckoo,2,1.49219,2,2,20,5.28255,2,1.47266,20,3.84766,2,1.47266
test_1_8.txt,256,512,0.5,Coalesced,4,1.23047,4,1.11849,57,4.25521,5,1.41536,5,1.44922,5,1.44922
test_1_8.txt,256,426,0.6,Chained,5,2.25911,5,1.58073,6,2.60807,6,3.26042,5,2.28516,6,3.13281
test_1_8.txt,256,426,0.6,Linear,21,1.76302,32,3.99479,32,3.65495,32,6.6862,25,1.78516,28,3.27734
test_1_8.txt,256,426,0.6,Cuckoo,2,1.40755,2,2,12,3.61979,2,1.40365,733,7.03125,2,1.41406
test_1_8.txt,256,426,0.6,Coalesced,3,1.29818,3,1.17969,73,8.28906,4,1.58594,5,1.57422,5,1.55078
test_1_8.txt,256,365,0.7,Chained,6,2.36979,6,1.69661,7,2.6875,6,3.34375,6,2.39062,6,3.17188
test_1_8.txt,256,365,0.7,Linear,29,2.24089,33,5.76562,33,5.46875,33,9.3099,20,2.32031,30,3.96484
test_1_8.txt,256,365,0.7,Cuckoo,2,1.45182,2,2,10,3.72135,2,1.47396,688,6.55469,2,1.43359
test_1_8.txt,256,365,0.7,Coalesced,3,1.34896,4,1.25911,124,15.0729,5,1.52734,11,1.83594,7,1.65234
test_1_8.txt,256,320,0.8,Chained,6,2.3724,6,1.83984,7,2.79427,6,3.31901,6,2.36328,6,3.16797
test_1_8.txt,256,320,0.8,Linear,52,2.73047,59,9.6849,60,10.4206,60,15.1354,45,2.73047,57,4.70312
test_1_8.txt,256,320,0.8,Cuckoo,2,1.47526,2,2,17,3.94401,2,1.46875,622,6.16797,2,1.46094
test_1_8.txt,256,320,0.8,Coalesced,5,1.43099,5,1.33203,165,26.1107,6,1.71745,9,2.10938,9,1.84375
test_1_8.txt,256,284,0.9,Chained,5,2.44271,5,1.89062,6,2.89974,6,3.4375,5,2.44141,6,3.23438
test_1_8.txt,256,284,0.9,Linear,83,5.83984,99,25.4909,99,24.0729,99,33.7435,85,5.77734,89,7.87109
test_1_8.txt,256,284,0.9,Cuckoo,2,1.35938,2,2,920,5.07552,2,1.38802,546,6.19531,2,1.34766
test_1_8.txt,256,284,0.9,Coalesced,4,1.48438,4,1.47396,185,39.5977,5,1.78776,11,2.20703,7,1.86719
test_1_8.txt,256,256,1,Chained,6,2.47266,6,2.00651,6,2.94792,7,3.47917,6,2.48438,6,3.20312
test_1_8.txt,256,256,1,Linear,229,16.401,256,256,256,126.439,485,267.897,218,14.3789,256,17.8359
test_1_8.txt,256,256,1,Cuckoo,2,1.49609,2,2,20,5.28255,2,1.47266,470,6.15625,2,1.47266
test_1_8.txt,256,256,1,Coalesced,4,1.21745,4,1.11849,55,4.27734,5,1.44922,19,2.60938,5,1.44922
test_1_8.txt,256,170,1.5,Chained,7,2.66406,8,2.47135,9,3.46484,9,3.71615,8,2.70312,7,3.33594
test_1_8.txt,256,170,1.5,Linear,22,1.77865,38,5.51823,38,5.25521,38,8.89583,441,8.80859,30,3.59375
test_1_8.txt,256,170,1.5,Cuckoo,2,1.42448,2,2,13,3.91536,2,1.42057,654,8.47656,2,1.43359
test_1_8.txt,256,170,1.5,Coalesced,5,1.45182,4,1.33594,143,22.2161,6,1.7474,9,2.875,9,1.82031
test_1_8.txt,256,128,2,Chained,7,2.92708,7,3.02734,8,3.92969,8,3.94271,7,2.97266,7,3.44531
test_1_8.txt,256,128,2,Linear,229,16.3997,256,256,256,126.439,485,267.898,317,19.1992,256,17.8359
test_1_8.txt,256,128,2,Cuckoo,2,1.49609,2,2,20,5.28255,2,1.47266,470,7.26172,2,1.47266
test_1_8.txt,256,128,2,Coalesced,4,1.21875,4,1.11849,55,4.21224,5,1.45833,19,3.21094,7,1.44922
test_1_8.txt,256,102,2.5,Chained,7,3.17969,7,3.42969,8,4.39062,8,4.1901,7,3.22656,8,3.51562
test_1_8.txt,256,102,2.5,Linear,11,1.73177,19,3.72005,17,3.61979,19,6.10286,487,10.8594,14,3.29297
test_1_8.txt,256,102,2.5,Cuckoo,2,1.42448,2,2,8,3.5651,2,1.41406,765,10.6133,2,1.4375
test_1_8.txt,256,102,2.5,Coalesced,4,1.29818,3,1.25391,95,8.52734,5,1.60156,11,3.09375,6,1.64453
test_1_8.txt,256,85,3,Chained,9,3.42318,10,3.98958,11,4.98177,11,4.4349,10,3.4375,8,3.66797
test_1_8.txt,256,85,3,Linear,22,1.77865,38,5.51823,38,5.25521,38,8.89583,441,10.6602,30,3.59375
test_1_8.txt,256,85,3,Cuckoo,2,1.42969,2,2,14,3.95182,2,1.4375,693,9.48438,2,1.46484
test_1_8.txt,256,85,3,Coalesced,5,1.46224,4,1.33594,143,22.2253,6,1.74349,10,3.1875,9,1.82031
test_1_8.txt,256,73,3.5,Chained,10,3.77995,10,4.54167,11,5.47656,11,4.76823,10,3.8125,9,3.78906
test_1_8.txt,256,73,3.5,Linear,59,3.52604,73,15.3125,73,15.6979,73,20.3919,372,11.1641,62,5.88281
test_1_8.txt,256,73,3.5,Cuckoo,2,1.46354,2,2,14,4.22526,2,1.48958,547,9.00391,2,1.5
test_1_8.txt,256,73,3.5,Coalesced,5,1.49609,5,1.48177,180,37.2695,6,1.7513,15,3.21875,7,1.91016
test_1_8.txt,256,64,4,Chained,10,4.01172,10,5.13672,11,5.84115,11,4.95182,10,4.05469,10,3.91797
test_1_8.txt,256,64,4,Linear,229,16.3997,256,256,256,126.439,485,267.898,317,20.9805,256,17.8359
test_1_8.txt,256,64,4,Cuckoo,2,1.49609,2,2,20,5.28255,2,1.47266,470,7.89062,2,1.47266
test_1_8.txt,256,64,4,Coalesced,4,1.21745,4,1.11849,55,4.16406,5,1.44922,19,3.45312,7,1.44922
test_1_9.txt,512,5120,0.1,Chained,4,2.03971,3,1.10026,4,2.10026,5,3.03971,4,2.04102,4,3.01562
test_1_9.txt,512,5120,0.1,Linear,3,1.04297,4,1.11328,4,1.11328,6,2.17513,3,1.04492,5,2.08594
test_1_9.txt,512,5120,0.1,Cuckoo,2,1.20247,2,2,6,3.1569,2,1.19857,6,3.09375,2,1.22461
test_1_9.txt,512,5120,0.1,Coalesced,3,1.07487,2,1.01042,41,1.40951,4,1.13281,4,1.1543,4,1.1543
test_1_9.txt,512,2560,0.2,Chained,5,2.0944,3,1.23242,4,2.19076,6,3.08659,5,2.0957,4,3.03906
test_1_9.txt,512,2560,0.2,Linear,7,1.13477,6,1.31445,8,1.25716,10,2.54427,6,1.12891,8,2.24609
test_1_9.txt,512,2560,0.2,Cuckoo,2,1.32812,2,2,8,3.34245,2,1.33398,6,3.18945,2,1.36328
test_1_9.txt,512,2560,0.2,Coalesced,3,1.09701,3,1.02214,45,1.76628,4,1.19596,4,1.17773,5,1.17773
test_1_9.txt,512,1706,0.3,Chained,4,2.15169,4,1.26953,5,2.31315,5,3.15365,4,2.1543,5,3.07422
test_1_9.txt,512,1706,0.3,Linear,5,1.22135,8,1.49284,8,1.53906,8,3.04167,5,1.23242,8,2.44336
test_1_9.txt,512,1706,0.3,Cuckoo,2,1.38021,2,2,12,3.59049,2,1.40039,8,3.2793,2,1.43164
test_1_9.txt,512,1706,0.3,Coalesced,4,1.18294,4,1.07422,84,3.43164,5,1.30078,5,1.34375,6,1.34375
test_1_9.txt,512,1280,0.4,Chained,5,2.20573,5,1.44661,6,2.39844,6,3.17708,5,2.21094,6,3.10156
test_1_9.txt,512,1280,0.4,Linear,15,1.33073,18,1.98112,18,1.86133,18,3.54102,12,1.33594,15,2.5957
test_1_9.txt,512,1280,0.4,Cuckoo,2,1.42448,2,2,15,4.03646,2,1.46094,12,3.45508,2,1.46875
test_1_9.txt,512,1280,0.4,Coalesced,4,1.26562,4,1.09896,110,4.54622,5,1.41341,5,1.45898,7,1.45898
test_1_9.txt,512,1024,0.5,Chained,5,2.24154,5,1.51237,6,2.48763,6,3.24154,5,2.24414,5,3.12305
test_1_9.txt,512,1024,0.5,Linear,12,1.5332,23,2.5332,21,2.63021,23,4.68555,12,1.50391,20,2.94141
test_1_9.txt,512,1024,0.5,Cuckoo,2,1.37109,2,2,12,3.41406,2,1.36979,1537,6.53125,2,1.4082
test_1_9.txt,512,1024,0.5,Coalesced,4,1.29557,4,1.11003,123,6.79427,5,1.46029,5,1.52734,7,1.52734
test_1_9.txt,512,853,0.6,Chained,5,2.27148,5,1.58984,6,2.59701,6,3.28451,5,2.2832,5,3.13281
test_1_9.txt,512,853,0.6,Linear,10,1.57617,17,3.13151,18,3.15625,18,5.23763,8,1.61133,12,3.0957
test_1_9.txt,512,853,0.6,Cuckoo,2,1.38932,2,2,15,3.64453,2,1.38542,1482,6.96484,2,1.44336
test_1_9.txt,512,853,0.6,Coalesced,4,1.41406,4,1.21549,217,17.5091,5,1.64518,9,1.8418,7,1.73828
test_1_9.txt,512,731,0.7,Chained,7,2.4043,7,1.69596,8,2.68945,7,3.39648,7,2.40234,6,3.16797
test_1_9.txt,512,731,0.7,Linear,33,2.63151,49,7.66471,49,7.24805,49,11.7617,32,2.55664,34,4.19531
test_1_9.txt,512,731,0.7,Cuckoo,2,1.30469,2,2,2064,4.83464,2,1.33398,1247,6.13086,2,1.31055
test_1_9.txt,512,731,0.7,Coalesced,5,1.39128,5,1.26758,220,23.543,6,1.62826,12,1.81445,7,1.69141
test_1_9.txt,512,640,0.8,Chained,5,2.39909,5,1.84115,6,2.80469,6,3.35286,5,2.39258,6,3.18555
test_1_9.txt,512,640,0.8,Linear,39,2.38802,57,10.7878,57,10.5436,57,14.1204,35,2.49023,48,4.46094
test_1_9.txt,512,640,0.8,Cuckoo,2,1.42708,2,2,15,4.03516,2,1.45703,1175,6.53516,2,1.46875
test_1_9.txt,512,640,0.8,Coalesced,6,1.5651,7,1.43945,324,47.1217,6,1.7793,11,2.17188,9,1.94531
test_1_9.txt,512,568,0.9,Chained,5,2.41536,5,1.88932,6,2.92448,6,3.39583,5,2.41016,6,3.19531
test_1_9.txt,512,568,0.9,Linear,67,3.36589,120,25.7839,120,24.9733,120,32.888,89,3.33203,97,5.87109
test_1_9.txt,512,568,0.9,Cuckoo,2,1.45638,2,2,19,4.28385,2,1.45443,1066,6.36328,2,1.49219
test_1_9.txt,512,568,0.9,Coalesced,5,1.55208,6,1.52148,404,78.153,6,1.80273,11,2.33594,7,1.95508
test_1_9.txt,512,512,1,Chained,5,2.49674,5,2.02344,6,2.96419,6,3.49544,5,2.49219,6,3.23438
test_1_9.txt,512,512,1,Linear,452,21.1628,512,512,512,249.251,1006,529.719,440,20.8359,513,24.2012
test_1_9.txt,512,512,1,Cuckoo,2,1.37044,2,2,12,3.41406,2,1.37109,1535,9.20703,2,1.4082
test_1_9.txt,512,512,1,Coalesced,4,1.3112,4,1.11003,122,7.89062,5,1.50065,13,2.65234,7,1.52734
test_1_9.txt,512,341,1.5,Chained,8,2.76107,8,2.53385,9,3.50391,9,3.77279,8,2.77734,7,3.36719
test_1_9.txt,512,341,1.5,Linear,39,2.66927,46,7.35938,46,7.33138,46,11.0944,855,14.1191,40,4.33594
test_1_9.txt,512,341,1.5,Cuckoo,2,1.45247,2,2,16,3.79753,2,1.41667,1251,7.63477,2,1.47461
test_1_9.txt,512,341,1.5,Coalesced,5,1.47591,5,1.36263,305,40.1823,6,1.72461,14,2.83008,7,1.85352
test_1_9.txt,512,256,2,Chained,7,2.98047,7,2.98763,8,3.98763,8,3.95833,7,2.97656,7,3.47266
test_1_9.txt,512,256,2,Linear,452,21.1589,512,512,512,249.251,1006,529.716,647,28.5254,513,24.2012
test_1_9.txt,512,256,2,Cuckoo,2,1.37044,2,2,12,3.41406,2,1.37044,1535,10.3613,2,1.4082
test_1_9.txt,512,256,2,Coalesced,4,1.30859,4,1.11068,122,8.07422,5,1.51758,19,3.23242,7,1.52734
test_1_9.txt,512,204,2.5,Chained,9,3.16536,9,3.50651,10,4.4362,10,4.21159,9,3.18164,8,3.56641
test_1_9.txt,512,204,2.5,Linear,16,1.75977,25,4.10938,25,3.94531,25,6.54102,1018,19.127,22,3.45117
test_1_9.txt,512,204,2.5,Cuckoo,2,1.42057,2,2,11,3.55208,2,1.39714,1438,9.4668,2,1.46289
test_1_9.txt,512,204,2.5,Coalesced,4,1.3724,4,1.23568,208,18.2812,5,1.6224,18,3.16016,7,1.68555
test_1_9.txt,512,170,3,Chained,10,3.52214,10,4.0931,11,4.97461,11,4.50065,10,3.51367,9,3.69336
test_1_9.txt,512,170,3,Linear,30,2.11328,44,7.57943,44,7.15951,44,10.2806,822,11.2832,34,4.11914
test_1_9.txt,512,170,3,Cuckoo,2,1.42578,2,2,16,3.92448,2,1.44727,1184,9.02344,2,1.44727
test_1_9.txt,512,170,3,Coalesced,5,1.49935,5,1.30794,293,41.974,6,1.72266,14,3.29102,7,1.85938
test_1_9.txt,512,146,3.5,Chained,11,3.76367,12,4.40625,13,5.44727,13,4.77214,12,3.78906,9,3.78711
test_1_9.txt,512,146,3.5,Linear,70,4.46745,131,27.5221,131,27.9798,131,36.2142,755,11.6016,68,6.54883
test_1_9.txt,512,146,3.5,Cuckoo,2,1.36328,2,2,1851,4.71354,2,1.33333,1022,7.9668,2,1.39453
test_1_9.txt,512,146,3.5,Coalesced,6,1.63867,6,1.59635,403,79.0117,7,1.91602,17,3.42578,9,2.05859
test_1_9.txt,512,128,4,Chained,9,3.9349,9,4.99349,10,5.95898,10,4.88607,9,3.91797,10,3.92578
test_1_9.txt,512,128,4,Linear,452,21.1589,512,512,512,249.251,1006,529.716,647,30.9355,513,24.2012
test_1_9.txt,512,128,4,Cuckoo,2,1.37044,2,2,12,3.41406,2,1.37044,1535,10.9141,2,1.4082
test_1_9.txt,512,128,4,Coalesced,4,1.31055,4,1.11068,122,8.00977,5,1.51562,19,3.5332,7,1.52734
test_1_10.txt,1024,10240,0.1,Chained,4,2.05436,4,1.10189,4,2.09277,5,3.04329,4,2.05273,5,3.02441
test_1_10.txt,1024,10240,0.1,Linear,6,1.07096,7,1.1224,6,1.11523,9,2.23405,6,1.06738,8,2.12402
test_1_10.txt,1024,10240,0.1,Cuckoo,2,1.1901,2,2,6,3.17318,2,1.19336,6,3.0791,2,1.20703
test_1_10.txt,1024,10240,0.1,Coalesced,3,1.07096,3,1.01009,69,1.50358,4,1.12826,4,1.13672,5,1.13672
test_1_10.txt,1024,5120,0.2,Chained,4,2.08105,4,1.19954,5,2.19466,5,3.06673,4,2.08496,5,3.04297
test_1_10.txt,1024,5120,0.2,Linear,6,1.11296,9,1.2806,9,1.27572,9,2.45866,6,1.11523,8,2.23828
test_1_10.txt,1024,5120,0.2,Cuckoo,2,1.32129,2,2,10,3.32585,2,1.32878,6,3.18945,2,1.35156
test_1_10.txt,1024,5120,0.2,Coalesced,4,1.13477,4,1.02702,122,2.72624,5,1.23665,5,1.24707,6,1.24707
test_1_10.txt,1024,3413,0.3,Chained,5,2.13542,5,1.29297,6,2.29622,6,3.13379,5,2.1377,6,3.06641
test_1_10.txt,1024,3413,0.3,Linear,6,1.18783,7,1.48861,8,1.48438,8,2.83659,5,1.19043,7,2.375
test_1_10.txt,1024,3413,0.3,Cuckoo,2,1.39909,2,2,15,3.61654,2,1.41764,8,3.32031,2,1.43359
test_1_10.txt,1024,3413,0.3,Coalesced,4,1.18717,4,1.05013,172,5.27116,5,1.33398,5,1.34863,5,1.34863
test_1_10.txt,1024,2560,0.4,Chained,5,2.19108,5,1.41178,6,2.38965,6,3.16569,5,2.19336,6,3.08594
test_1_10.txt,1024,2560,0.4,Linear,15,1.36198,16,1.97754,17,1.94076,17,3.64779,13,1.36328,16,2.67676
test_1_10.txt,1024,2560,0.4,Cuckoo,2,1.46029,2,2,25,4.09473,2,1.46061,10,3.42578,2,1.48633
test_1_10.txt,1024,2560,0.4,Coalesced,4,1.21582,4,1.08529,195,6.6377,5,1.36751,5,1.41602,7,1.41602
test_1_10.txt,1024,2048,0.5,Chained,5,2.23665,5,1.49414,6,2.49479,6,3.24154,5,2.24414,6,3.11328
test_1_10.txt,1024,2048,0.5,Linear,14,1.48307,19,2.40072,19,2.49609,19,4.41146,12,1.47949,15,2.88184
test_1_10.txt,1024,2048,0.5,Cuckoo,2,1.38151,2,2,3389,5.11133,2,1.39486,24,3.69434,2,1.39746
test_1_10.txt,1024,2048,0.5,Coalesced,5,1.28906,4,1.13574,249,12.0277,6,1.49609,6,1.53125,9,1.53125
test_1_10.txt,1024,1706,0.6,Chained,5,2.29915,5,1.56999,6,2.59668,6,3.30111,5,2.30664,6,3.16309
test_1_10.txt,1024,1706,0.6,Linear,20,1.74447,28,3.3125,28,3.3431,28,5.74577,20,1.74805,23,3.22363
test_1_10.txt,1024,1706,0.6,Cuckoo,2,1.39648,2,2,13,3.59798,2,1.41504,2981,6.81738,2,1.43555
test_1_10.txt,1024,1706,0.6,Coalesced,5,1.38672,4,1.20801,369,30.043,6,1.61165,13,1.73633,8,1.67578
test_1_10.txt,1024,1462,0.7,Chained,5,2.37044,5,1.70703,6,2.71257,6,3.34342,5,2.37109,6,3.17285
test_1_10.txt,1024,1462,0.7,Linear,41,2.35091,55,6.09798,55,5.75195,55,9.24642,35,2.28223,55,3.9668
test_1_10.txt,1024,1462,0.7,Cuckoo,2,1.46549,2,2,13,3.74544,2,1.44987,2472,6.27344,2,1.46777
test_1_10.txt,1024,1462,0.7,Coalesced,6,1.45378,6,1.28646,501,52.5602,7,1.69108,11,1.9248,9,1.77051
test_1_10.txt,1024,1280,0.8,Chained,6,2.40072,6,1.81576,7,2.78743,7,3.37272,6,2.40332,6,3.18359
test_1_10.txt,1024,1280,0.8,Linear,66,2.75098,77,13.1937,77,12.666,77,17.8939,50,2.83203,67,4.9248
test_1_10.txt,1024,1280,0.8,Cuckoo,2,1.46126,2,2,25,4.09733,2,1.45768,2279,6.13281,2,1.48633
test_1_10.txt,1024,1280,0.8,Coalesced,6,1.49512,7,1.36686,622,91.7178,7,1.72591,18,2.08691,11,1.83105
test_1_10.txt,1024,1137,0.9,Chained,6,2.44922,6,1.90495,7,2.92513,7,3.45638,6,2.46484,6,3.20996
test_1_10.txt,1024,1137,0.9,Linear,179,5.44564,183,46.7529,183,44.7725,183,55.0921,155,5.47559,154,8.02539
test_1_10.txt,1024,1137,0.9,Cuckoo,2,1.46484,2,2,24,4.27572,2,1.46842,1821,5.48438,2,1.48828
test_1_10.txt,1024,1137,0.9,Coalesced,6,1.60677,7,1.5791,805,147.68,7,1.8623,14,2.3916,9,2.03809
test_1_10.txt,1024,1024,1,Chained,7,2.48438,7,2.00228,8,2.97982,8,3.48535,7,2.49902,7,3.25879
test_1_10.txt,1024,1024,1,Linear,970,19.5404,1024,1024,1024,509.583,1989,1041.11,1002,21.4775,1024,26.8467
test_1_10.txt,1024,1024,1,Cuckoo,2,1.38184,2,2,3389,5.11133,2,1.39583,1537,5.33105,2,1.39746
test_1_10.txt,1024,1024,1,Coalesced,4,1.27669,4,1.12598,249,11.6152,5,1.49967,18,2.67773,5,1.52441
test_1_10.txt,1024,682,1.5,Chained,8,2.79655,8,2.48405,9,3.49154,9,3.73893,8,2.7793,8,3.37598
test_1_10.txt,1024,682,1.5,Linear,65,2.80306,69,8.49642,69,8.83822,69,13.8379,1785,16.8496,62,4.66602
test_1_10.txt,1024,682,1.5,Cuckoo,2,1.44727,2,2,17,3.9069,2,1.46289,2293,7.7627,2,1.48047
test_1_10.txt,1024,682,1.5,Coalesced,5,1.51497,5,1.34375,603,79.2282,6,1.7347,16,2.81055,8,1.86328
test_1_10.txt,1024,512,2,Chained,8,2.99642,8,3.00977,9,3.96582,9,3.98926,8,3.01855,8,3.49219
test_1_10.txt,1024,512,2,Linear,970,19.541,1024,1024,1024,509.583,1989,1041.11,1283,32.3955,1024,26.8467
test_1_10.txt,1024,512,2,Cuckoo,2,1.38184,2,2,3389,5.11133,2,1.39551,1535,6.67285,2,1.39746
test_1_10.txt,1024,512,2,Coalesced,4,1.2832,4,1.12598,249,11.5397,5,1.4974,18,3.24023,5,1.52441
test_1_10.txt,1024,409,2.5,Chained,10,3.34863,10,3.4974,11,4.46354,11,4.27279,10,3.33594,10,3.66406
test_1_10.txt,1024,409,2.5,Linear,23,1.78418,26,3.42611,26,3.47917,26,5.6735,2036,18.752,23,3.28906
test_1_10.txt,1024,409,2.5,Cuckoo,2,1.43066,2,2,14,3.59863,2,1.42708,2669,8.60742,2,1.46875
test_1_10.txt,1024,409,2.5,Coalesced,5,1.35872,5,1.19173,339,24.5143,6,1.59115,20,3.11035,9,1.64062
test_1_10.txt,1024,341,3,Chained,11,3.50651,11,3.94857,12,4.96289,12,4.43555,11,3.50586,9,3.73438
test_1_10.txt,1024,341,3,Linear,65,2.80273,69,8.49642,69,8.83822,69,13.8379,1785,22.5918,62,4.66602
test_1_10.txt,1024,341,3,Cuckoo,2,1.44434,2,2,18,3.98926,2,1.43717,2221,8.02441,2,1.46289
test_1_10.txt,1024,341,3,Coalesced,5,1.50879,5,1.34375,603,79.0846,6,1.7347,16,3.18945,8,1.86328
test_1_10.txt,1024,292,3.5,Chained,11,3.69727,11,4.50749,12,5.44108,12,4.70703,11,3.72266,10,3.87402
test_1_10.txt,1024,292,3.5,Linear,395,5.57064,438,83.7061,438,87.5215,438,104.178,1469,19.8066,429,8.59375
